Nivel;Clasificacion;Capitulo_Nombre;Subcapitulo_Nombre;Actividad_Nombre;WBS;KPI;Valor
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Herrajes;5.1.9;BAC;19701,42
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.1 Estructuras Metalicas;Estructuras Metalicas - Grapas;5.1.10;BAC;21069,62
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Porticos 115kV;5.2.1;BAC;10640,69
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Soportes Equipos;5.2.2;BAC;8548,79
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Trafo Principal;5.2.3;BAC;20012,3
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Interruptores;5.2.4;BAC;21136,69
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Seccionadores;5.2.5;BAC;24810,1
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - CTs y PTs;5.2.6;BAC;13252,35
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Tuberia Aluminio;5.2.7;BAC;12440,36
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Cable ACSR;5.2.8;BAC;20528,26
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Herrajes;5.2.9;BAC;11816,07
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.2 Equipos de Patio;Equipos de Patio - Grapas;5.2.10;BAC;23615,15
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Porticos 115kV;5.3.1;BAC;22168,26
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Soportes Equipos;5.3.2;BAC;13579,88
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Trafo Principal;5.3.3;BAC;20017,42
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Interruptores;5.3.4;BAC;20090,86
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Seccionadores;5.3.5;BAC;7062,48
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - CTs y PTs;5.3.6;BAC;23051,06
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Tuberia Aluminio;5.3.7;BAC;15105,05
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Cable ACSR;5.3.8;BAC;21529,15
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Herrajes;5.3.9;BAC;11400,99
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.3 Barras y Conexiones;Barras y Conexiones - Grapas;5.3.10;BAC;22910,46
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Porticos 115kV;5.4.1;BAC;12784,03
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Soportes Equipos;5.4.2;BAC;5216,75
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Trafo Principal;5.4.3;BAC;23107,64
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Interruptores;5.4.4;BAC;6825,73
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Seccionadores;5.4.5;BAC;11386,27
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - CTs y PTs;5.4.6;BAC;24001,24
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Tuberia Aluminio;5.4.7;BAC;24012,14
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Cable ACSR;5.4.8;BAC;16468,76
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Herrajes;5.4.9;BAC;17636,74
Actividad;1. Valores Base (Métricas Acumuladas);5. Montaje Electromecanico;5.4 Apriete y Nivelacion;Apriete y Nivelacion - Grapas;5.4.10;BAC;13968,91
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Gabinete 1;6.1.1;BAC;10864,22
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Gabinete 2;6.1.2;BAC;11573,29
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Gabinete 3;6.1.3;BAC;18450,37
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Banco Baterias;6.1.4;BAC;20047,49
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Cargador;6.1.5;BAC;20831,58
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Tendido Cable;6.1.6;BAC;20792,36
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Conexionado;6.1.7;BAC;6824,12
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Fibra Optica;6.1.8;BAC;14888,41
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - Switch Ethernet;6.1.9;BAC;6151,18
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.1 Tableros de Linea;Tableros de Linea - RTU;6.1.10;BAC;15990,58
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Gabinete 1;6.2.1;BAC;13830,61
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Gabinete 2;6.2.2;BAC;22754,08
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Gabinete 3;6.2.3;BAC;12018,3
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Banco Baterias;6.2.4;BAC;7341,34
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Cargador;6.2.5;BAC;7859,83
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Tendido Cable;6.2.6;BAC;20230,21
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Conexionado;6.2.7;BAC;17364,36
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Fibra Optica;6.2.8;BAC;7022,45
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - Switch Ethernet;6.2.9;BAC;6682,14
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.2 Tableros de Trafo;Tableros de Trafo - RTU;6.2.10;BAC;19019,38
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Gabinete 1;6.3.1;BAC;6455,26
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Gabinete 2;6.3.2;BAC;21437,2
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Gabinete 3;6.3.3;BAC;19124,84
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Banco Baterias;6.3.4;BAC;6626,98
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Cargador;6.3.5;BAC;6696,75
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Tendido Cable;6.3.6;BAC;24732,79
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Conexionado;6.3.7;BAC;12485,42
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Fibra Optica;6.3.8;BAC;12412,84
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - Switch Ethernet;6.3.9;BAC;21255,99
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.3 Servicios Auxiliares;Servicios Auxiliares - RTU;6.3.10;BAC;23944,97
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Gabinete 1;6.4.1;BAC;24720,02
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Gabinete 2;6.4.2;BAC;20067,56
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Gabinete 3;6.4.3;BAC;12525,19
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Banco Baterias;6.4.4;BAC;6670,01
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Cargador;6.4.5;BAC;20542,94
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Tendido Cable;6.4.6;BAC;16168,08
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Conexionado;6.4.7;BAC;13484,44
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Fibra Optica;6.4.8;BAC;23127,09
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - Switch Ethernet;6.4.9;BAC;7223,95
Actividad;1. Valores Base (Métricas Acumuladas);6. Control y Protecciones;6.4 Cableado de Control;Cableado de Control - RTU;6.4.10;BAC;14852,5
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Transformador;7.1.1;BAC;5227,07
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Interruptores;7.1.2;BAC;14373,21
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Seccionadores;7.1.3;BAC;6126,07
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Reles Distancia;7.1.4;BAC;7376,36
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Reles Diferenciales;7.1.5;BAC;7350,52
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Integracion SCADA;7.1.6;BAC;17984,21
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Medidores;7.1.7;BAC;19920,9
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Lazos de Control;7.1.8;BAC;16667,38
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Protocolos SAT;7.1.9;BAC;24243,45
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.1 Pruebas Equipos;Pruebas Equipos - Acta Final;7.1.10;BAC;12497,41
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Transformador;7.2.1;BAC;10714,24
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Interruptores;7.2.2;BAC;22371,98
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Seccionadores;7.2.3;BAC;9471,92
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Distancia;7.2.4;BAC;24264,45
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Reles Diferenciales;7.2.5;BAC;5243,09
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Integracion SCADA;7.2.6;BAC;24397,58
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Medidores;7.2.7;BAC;5863,2
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Lazos de Control;7.2.8;BAC;22822,86
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Protocolos SAT;7.2.9;BAC;15554,02
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.2 Pruebas Control;Pruebas Control - Acta Final;7.2.10;BAC;24859,3
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.3 Pruebas de Sistema;Pruebas de Sistema - Transformador;7.3.1;BAC;6475,93
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.3 Pruebas de Sistema;Pruebas de Sistema - Interruptores;7.3.2;BAC;16077,09
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.3 Pruebas de Sistema;Pruebas de Sistema - Seccionadores;7.3.3;BAC;24386,05
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.3 Pruebas de Sistema;Pruebas de Sistema - Reles Distancia;7.3.4;BAC;15461,96
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.3 Pruebas de Sistema;Pruebas de Sistema - Reles Diferenciales;7.3.5;BAC;17587,97
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.3 Pruebas de Sistema;Pruebas de Sistema - Integracion SCADA;7.3.6;BAC;18914,97
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.3 Pruebas de Sistema;Pruebas de Sistema - Medidores;7.3.7;BAC;14090,82
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.3 Pruebas de Sistema;Pruebas de Sistema - Lazos de Control;7.3.8;BAC;17551,16
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.3 Pruebas de Sistema;Pruebas de Sistema - Protocolos SAT;7.3.9;BAC;16686,29
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.3 Pruebas de Sistema;Pruebas de Sistema - Acta Final;7.3.10;BAC;23023,16
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.4 Energizacion;Energizacion - Transformador;7.4.1;BAC;5908,93
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.4 Energizacion;Energizacion - Interruptores;7.4.2;BAC;10619,26
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.4 Energizacion;Energizacion - Seccionadores;7.4.3;BAC;24008,23
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.4 Energizacion;Energizacion - Reles Distancia;7.4.4;BAC;22805,28
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.4 Energizacion;Energizacion - Reles Diferenciales;7.4.5;BAC;14113,14
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.4 Energizacion;Energizacion - Integracion SCADA;7.4.6;BAC;17402,65
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.4 Energizacion;Energizacion - Medidores;7.4.7;BAC;10547,62
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.4 Energizacion;Energizacion - Lazos de Control;7.4.8;BAC;8762,42
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.4 Energizacion;Energizacion - Protocolos SAT;7.4.9;BAC;14273,97
Actividad;1. Valores Base (Métricas Acumuladas);7. Pruebas y Puesta;7.4 Energizacion;Energizacion - Acta Final;7.4.10;BAC;12067,04
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Porticos 115kV;1.1.1;PV;9931,64
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Caseta de Control;1.1.2;PV;6456,26
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;1.1.3;PV;4899,25
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;1.1.4;PV;15235,59
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;1.1.5;PV;4302,93
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Malla a Tierra;1.1.6;PV;6892,14
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - SSAA;1.1.7;PV;8813,74
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Comunicaciones;1.1.8;PV;8606,81
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Cerramiento;1.1.9;PV;13705,48
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Iluminacion;1.1.10;PV;9801,6
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.2 Diseno Civil;Diseno Civil - Porticos 115kV;1.2.1;PV;11228,16
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.2 Diseno Civil;Diseno Civil - Caseta de Control;1.2.2;PV;12153,11
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.2 Diseno Civil;Diseno Civil - Trafo de Potencia;1.2.3;PV;13396,36
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.2 Diseno Civil;Diseno Civil - Vias Internas;1.2.4;PV;6687,31
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.2 Diseno Civil;Diseno Civil - Drenajes;1.2.5;PV;5010,05
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.2 Diseno Civil;Diseno Civil - Malla a Tierra;1.2.6;PV;5528,8
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.2 Diseno Civil;Diseno Civil - SSAA;1.2.7;PV;14856,49
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.2 Diseno Civil;Diseno Civil - Comunicaciones;1.2.8;PV;11850,05
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.2 Diseno Civil;Diseno Civil - Cerramiento;1.2.9;PV;4522,44
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.2 Diseno Civil;Diseno Civil - Iluminacion;1.2.10;PV;14511,24
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.3 Diseno Electromecanico;Diseno Electromecanico - Porticos 115kV;1.3.1;PV;8932,52
Actividad;1. Valores Base (Métricas Acumuladas);1. Ingenieria de Detalle;1.3 Diseno Electromecanico;Diseno Electromecanico - Caseta de Control;1.3.2;PV;6915,2
