Fecha;Semana;WBS;Capitulo;Subcapitulo;Actividad;PV;EV;AC;Comentarios_Obra;Comentarios_Admin
2026-03-01;35;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-03-08;36;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-03-15;37;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-03-22;38;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-03-29;39;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-04-05;40;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-04-12;41;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-04-19;42;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-04-26;43;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-05-03;44;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-05-10;45;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-05-17;46;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-05-24;47;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-05-31;48;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-06-07;49;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-06-14;50;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-06-21;51;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-06-28;52;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-07-05;53;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-07-12;54;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-07-19;55;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-07-26;56;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-08-02;57;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-08-09;58;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-08-16;59;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2026-08-23;60;1.1.3;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Trafo de Potencia;6161,67;;;-;-
2025-07-06;1;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;0,0;0,0;0,0;-;-
2025-07-13;2;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;444,99;444,99;454,07;Levantamiento topografico entregado y firmado.;Actas de avance de consultoria liquidadas.
2025-07-20;3;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;1022,33;1022,33;1043,19;Memoria de calculo civil aprobada para construccion.;Sin alertas contractuales en la fase de ingenieria.
2025-07-27;4;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;1663,03;1663,03;1696,97;Memoria de calculo civil aprobada para construccion.;Sin alertas contractuales en la fase de ingenieria.
2025-08-03;5;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;2348,7;2348,7;2396,63;Planos electromecanicos sin observaciones mayores.;Sin alertas contractuales en la fase de ingenieria.
2025-08-10;6;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;3069,86;3069,86;3132,51;Levantamiento topografico entregado y firmado.;Cierre de hitos de diseno conforme al flujo de caja.
2025-08-17;7;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;3820,64;3820,64;3898,61;Planos electromecanicos sin observaciones mayores.;Sin alertas contractuales en la fase de ingenieria.
2025-08-24;8;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;4596,98;4596,98;4690,8;Planos electromecanicos sin observaciones mayores.;Sin alertas contractuales en la fase de ingenieria.
2025-08-31;9;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;5395,89;5395,89;5506,01;Reuniones de coordinacion interdisciplinaria efectivas.;Sin alertas contractuales en la fase de ingenieria.
2025-09-07;10;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;6215,07;6215,07;6341,91;Levantamiento topografico entregado y firmado.;Sin alertas contractuales en la fase de ingenieria.
2025-09-14;11;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;7052,69;7052,69;7196,62;Levantamiento topografico entregado y firmado.;Sin alertas contractuales en la fase de ingenieria.
2025-09-21;12;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;7907,26;7907,26;8068,63;Reuniones de coordinacion interdisciplinaria efectivas.;Sin alertas contractuales en la fase de ingenieria.
2025-09-28;13;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;8777,53;8777,53;8956,66;Reuniones de coordinacion interdisciplinaria efectivas.;Actas de avance de consultoria liquidadas.
2025-10-05;14;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;9662,44;9662,44;9859,63;Reuniones de coordinacion interdisciplinaria efectivas.;Cierre de hitos de diseno conforme al flujo de caja.
2025-10-12;15;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;10561,09;10561,09;10776,62;Memoria de calculo civil aprobada para construccion.;Cierre de hitos de diseno conforme al flujo de caja.
2025-10-19;16;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;11472,67;11472,67;11706,81;Levantamiento topografico entregado y firmado.;Sin alertas contractuales en la fase de ingenieria.
2025-10-26;17;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;12396,5;12396,5;12649,49;Reuniones de coordinacion interdisciplinaria efectivas.;Sin alertas contractuales en la fase de ingenieria.
2025-11-02;18;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;13331,95;13331,95;13604,03;Memoria de calculo civil aprobada para construccion.;Sin alertas contractuales en la fase de ingenieria.
2025-11-09;19;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;14278,48;14278,48;14569,88;Levantamiento topografico entregado y firmado.;Sin alertas contractuales en la fase de ingenieria.
2025-11-16;20;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;15235,59;15235,59;15546,52;Reuniones de coordinacion interdisciplinaria efectivas.;Sin alertas contractuales en la fase de ingenieria.
2025-11-23;21;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;16202,83;;;-;-
2025-11-30;22;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;17179,8;;;-;-
2025-12-07;23;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;18166,12;;;-;-
2025-12-14;24;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2025-12-21;25;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2025-12-28;26;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-01-04;27;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-01-11;28;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-01-18;29;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-01-25;30;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-02-01;31;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-02-08;32;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-02-15;33;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-02-22;34;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-03-01;35;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-03-08;36;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-03-15;37;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-03-22;38;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-03-29;39;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-04-05;40;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-04-12;41;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-04-19;42;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-04-26;43;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-05-03;44;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-05-10;45;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-05-17;46;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-05-24;47;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-05-31;48;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-06-07;49;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-06-14;50;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-06-21;51;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-06-28;52;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-07-05;53;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-07-12;54;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-07-19;55;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-07-26;56;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-08-02;57;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-08-09;58;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-08-16;59;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2026-08-23;60;1.1.4;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Vias Internas;19161,45;;;-;-
2025-07-06;1;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;0,0;0,0;0,0;-;-
2025-07-13;2;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;125,68;121,71;124,19;Memoria de calculo civil aprobada para construccion.;Actas de avance de consultoria liquidadas.
2025-07-20;3;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;288,73;279,6;285,31;Reuniones de coordinacion interdisciplinaria efectivas.;Actas de avance de consultoria liquidadas.
2025-07-27;4;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;469,68;454,83;464,11;Levantamiento topografico entregado y firmado.;Sin alertas contractuales en la fase de ingenieria.
2025-08-03;5;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;663,33;642,36;655,47;Reuniones de coordinacion interdisciplinaria efectivas.;Cierre de hitos de diseno conforme al flujo de caja.
2025-08-10;6;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;867,01;839,6;856,73;Levantamiento topografico entregado y firmado.;Actas de avance de consultoria liquidadas.
2025-08-17;7;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;1079,05;1044,93;1066,26;Reuniones de coordinacion interdisciplinaria efectivas.;Cierre de hitos de diseno conforme al flujo de caja.
2025-08-24;8;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;1298,31;1257,26;1282,92;Memoria de calculo civil aprobada para construccion.;Actas de avance de consultoria liquidadas.
2025-08-31;9;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;1523,94;1475,76;1505,87;Memoria de calculo civil aprobada para construccion.;Sin alertas contractuales en la fase de ingenieria.
2025-09-07;10;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;1755,3;1699,8;1734,49;Levantamiento topografico entregado y firmado.;Actas de avance de consultoria liquidadas.
2025-09-14;11;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;1991,86;1928,88;1968,25;Planos electromecanicos sin observaciones mayores.;Actas de avance de consultoria liquidadas.
2025-09-21;12;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;2233,22;2162,61;2206,75;Memoria de calculo civil aprobada para construccion.;Actas de avance de consultoria liquidadas.
2025-09-28;13;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;2479,0;2400,62;2449,61;Planos electromecanicos sin observaciones mayores.;Sin alertas contractuales en la fase de ingenieria.
2025-10-05;14;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;2728,92;2642,64;2696,57;Memoria de calculo civil aprobada para construccion.;Cierre de hitos de diseno conforme al flujo de caja.
2025-10-12;15;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;2982,72;2888,41;2947,36;Planos electromecanicos sin observaciones mayores.;Actas de avance de consultoria liquidadas.
2025-10-19;16;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;3240,18;3137,73;3201,77;Memoria de calculo civil aprobada para construccion.;Sin alertas contractuales en la fase de ingenieria.
2025-10-26;17;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;3501,09;3390,39;3459,59;Reuniones de coordinacion interdisciplinaria efectivas.;Cierre de hitos de diseno conforme al flujo de caja.
2025-11-02;18;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;3765,29;3646,24;3720,65;Reuniones de coordinacion interdisciplinaria efectivas.;Cierre de hitos de diseno conforme al flujo de caja.
2025-11-09;19;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;4032,61;3905,11;3984,8;Planos electromecanicos sin observaciones mayores.;Actas de avance de consultoria liquidadas.
2025-11-16;20;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;4302,93;4166,88;4251,92;Memoria de calculo civil aprobada para construccion.;Actas de avance de consultoria liquidadas.
2025-11-23;21;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;4576,1;;;-;-
2025-11-30;22;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;4852,02;;;-;-
2025-12-07;23;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5130,58;;;-;-
2025-12-14;24;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2025-12-21;25;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2025-12-28;26;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-01-04;27;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-01-11;28;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-01-18;29;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-01-25;30;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-02-01;31;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-02-08;32;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-02-15;33;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-02-22;34;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-03-01;35;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-03-08;36;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-03-15;37;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-03-22;38;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-03-29;39;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-04-05;40;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-04-12;41;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-04-19;42;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-04-26;43;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-05-03;44;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-05-10;45;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-05-17;46;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
2026-05-24;47;1.1.5;1. Ingenieria de Detalle;1.1 Topografia y Suelos;Topografia y Suelos - Drenajes;5411,69;;;-;-
